taxid	FR.001	FR.003	FR.024	FR.025	FR.026	FR.027	FR.030	FR.039	FR.040	FR.051	FR.052	FR.053	FR.054	FR.060	FR.105	FR.110	FR.113	FR.115	FR.116	FR.118	FR.121	FR.125	FR.129	FR.132	FR.139	FR.142	FR.152	FR.156	FR.161	FR.162	FR.166	FR.169	FR.170	FR.173	FR.187	FR.191	FR.192	FR.193	FR.194	FR.195	FR.196	FR.198	FR.200	FR.202	FR.208	FR.211	FR.212	FR.213	FR.214	FR.215	FR.218	FR.221	FR.223	FR.229	FR.241	FR.249	FR.268	FR.275	FR.276	FR.281	FR.282	FR.293	FR.294	FR.298	FR.302	FR.305	FR.310	FR.312	FR.316	FR.328	FR.344	FR.349	FR.376	FR.382	FR.390	FR.393	FR.398	FR.399	FR.400	FR.404	FR.414	FR.419	FR.430	FR.449	FR.450	FR.451	FR.459	FR.460	FR.473	FR.474	FR.495	FR.496	FR.500	FR.503	FR.504	FR.505	FR.506	FR.507	FR.510	FR.539	FR.542	FR.548	FR.551	FR.552	FR.558	FR.568	FR.596	FR.606	FR.617	FR.626	FR.628	FR.643	FR.652	FR.654	FR.664	FR.666	FR.667	FR.672	FR.682	FR.684	FR.696	FR.716	FR.719	FR.721	FR.722	FR.723	FR.726	FR.728	FR.730	FR.734	FR.751	FR.759	FR.767	FR.768	FR.770	FR.772	FR.780	FR.783	FR.788	FR.790	FR.792	FR.812	FR.815	FR.817	FR.820	FR.823	FR.824	FR.825	FR.826	FR.827	FR.828	FR.829	FR.830	FR.835	FR.901	FR.902	Domain	Phylum	Class	Order	Family	Genus	Species
1627893	0	0	0	0.000211857127564901	0	0	0.000129275231680744	0.000113692400889773	0	0	0	0	0	0	0	0	0	0.000796346061388633	0	0	0	0.000131379921072922	0.000133454615100697	0	0	0.000214601434698308	0	0	0	0	0	0	0	0.000227029008534862	0	0.000152768111750849	0	0	0	0	0	0.00015432862544359	0.00018174949590683	0	0.000134301133747217	0	0	0	0	0.000205994010248115	0	0	0.000353277847001038	0	0	0	0.00048932847128117	0	0	0	0.000448788675151557	0.000256301775801427	0	0.00011915049837929	0	0	0.00015103031589378	0	0	0	0.000117108221849645	0	0	0.000126334046897309	0	0.000157054153069681	0	0	0.000230006167957554	0.000156139792270395	0.000160909631161847	0.000165911917305092	0	0.000340199065510014	0	0.000148958173684038	0.00148212670738997	0.000120219063476413	0	0	0.000141653341218417	0	0	0	0	0	0	0	0	0	0.000193408624528939	0.000376946824540948	0.000139893861406754	0	0	0	0	0	0	0	0	0.00012669056877691	0.000160757093120782	0.000217842185051998	0	0.000148149796833072	0.000186261777801483	0	0.000307311776025672	0	0	0	0	0	0	0	0.000230951104505509	0.000188552022375815	0.00011239416938973	0.00018225525481846	0.000262535270838712	0.000218592222369496	0.000186335623030637	0.000466109500850792	0.00021514562937455	0.000356608146466758	0	0	0.00036238805966318	0	0	0	0	0.0013399057260514	0	0.00140215008793778	0	0.000187243570662829	0	0.000190446033208932	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	NA	s__Ruminococcaceae bacterium cv2
552398	0	0	0	0	0	0	0.00016298443823395	0.00012164050186383	0	0	0	0.00118805724290327	0	0	0.000145100041271181	0.000170514380922938	0	0	0	0	0.00012226774415067	0.000156082493059089	0.000111169877166423	0.000222533149882523	0	0	0.000183994433645161	0	0	0	0	0	0	0	0	0	0.00012404961560523	0	0	0	0	0.000315157253162181	0.00016271813507889	0	0	0	0.00233553423252796	0.000245641091730207	0.0001633963098625	0	0.000142175457914833	0	0.00115610818616131	0	0	0	0	0.000274764594246136	0	0	0.000130908737825921	0	0	0.000184605847682138	0.000120103214599839	0	0.000601261643288212	0	0	0	0	0	0	0.000593812797182665	0	0	0	0.000153765916457972	0.000133989561118882	0.000629556932179549	0.000234346146827854	0.000528771722460108	0	0.00178922469425145	0	0.000384416736354895	0.000366554155398874	0	0	0.000156238127065406	0.000311027679272449	0.00011843677587956	0	0.00209400078263067	0.000256593147017684	0	0	0	0.000203816214371536	0.000131353302242093	0.000178849275171146	0.000166269409608078	0	0	0	0	0.000224476980998367	0	0	0	0	0.000202120592954358	0.000386399326026407	0.00049106469448166	0.000168970260395839	0	0	0	0.000262726133739571	0.000108801461768504	0	0	0	0	0.000113031683650402	0.000574137632611018	0.000281335548026269	0.000193670254684611	0	0	0	0	0	0.000915577424574232	0.000154253887727464	0	0.00190485168883991	0	0.000248929216120679	0	0	0	0.00024699361661549	0.000158667350112388	0.000284799077953908	0	0	0.000214481219885145	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	NA	s__Ruminococcaceae bacterium D16
1520815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128408914769913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137766077958818	0	0	0	0	0.000164249148490709	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147408130197029	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193351838715564	0.000161561080312825	0	0.000124785685853598	0	0.000746380462092231	0	0.00010874166620846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128044168479257	0.00401226577366216	0.000144006627658196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153497576356491	0	0	0.000625481352646365	0.000129063061040069	0.000117734416074672	0	0	0	0.000527314093545661	0	0	0	0	0	0	0	0	0.000738592219046397	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	NA	s__Ruminococcaceae bacterium D5
1520817	0	0	0	0	0	0.000160886163310782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	NA	s__Ruminococcaceae bacterium FB2012
1852383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160186927176017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	NA	s__Ruminococcaceae bacterium Marseille-P2935
1200751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000157533222631416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120986951232919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000329137919737175	0	0	0	0	0	0	0	0	0	0	0	0	0.000166397570940743	0	0	0	0	0	0	0	0	0	0.000120985432399728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	NA	s__Ruminococcaceae bacterium P7
384638	0.000129651698703661	0.000153084371755655	0.000187717017208413	0	0	0.000161999394886037	0	0.00013062531166059	0.000551950621191739	0.000122740288523365	0.000116855031097297	0	0	0	0.000268878398495238	0.000114192026425706	0	0	0	0	5.32780218472967e-05	0	0	0	0	0	0.000147159668898519	0	0.000114286307499314	0	0	0	0.00100306878442752	0.00857354371156426	0.000113353398509636	0	0	0	0	0.000180518570515243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177882058575085	0	0	0	0	0	0	0.000111021379848484	0	0	0	0	0.000113001955040764	0	0	0	0.000163754770145863	0	0	0	0.000487728826833062	0	0	0.000145288301987548	0	0	0	0	0.000621721777759858	0	0.000116268780660069	0.000726756677416852	0	0.000126157194511015	0	0	0	0.000230767118751243	0	0	0	0	0	0.000124545546218069	0.000123595500000904	0	0.00014437870754856	0	0	0.000277589692145135	0.000368650963233441	0	0	0.000269476826529858	0	0	0	0	0	0	0	0	0	0	0	0.000147927005470234	0	0	0	0	0	0	0	0.000222075763654078	0	0	0	0.000603103060866755	0	0	0	0	0	0.000116620938091274	0	0	0	0	0	0.000143646349582353	0.000780001056188201	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	NA	NA	s__[Bacteroides] pectinophilus
946234	4.51624312509816e-05	1.4896088699456e-05	8.19885277246654e-06	7.43759027635861e-05	1.64112343470853e-05	5.06278359876888e-05	4.15633667702623e-05	2.69544293902804e-05	9.81740128194983e-05	9.90290964222601e-05	0.000164415973673286	2.86432801560367e-05	2.91706431699037e-05	9.08787686893638e-05	2.12513154529081e-05	2.38286884411365e-05	0.000216349993630818	7.34179719462544e-06	8.21678578962085e-05	1.3797754243025e-05	2.04960904445809e-05	0.000178267605479786	0.000106601252077392	3.61318429823862e-05	7.41221514049474e-06	7.15508110460377e-05	4.91528841262016e-05	0.000191423045900507	0.000170548909812439	2.45040680552052e-05	3.77909553646827e-05	0.000108938941747057	1.54081226486563e-05	5.23684213658398e-05	2.09491184802804e-05	0.000121192939717239	2.85208090579545e-05	0.000133147774399293	5.31409788958736e-05	2.08230441270835e-05	2.64226906323733e-05	2.13571503321455e-05	8.50701829008932e-05	9.37048991823489e-05	5.25526175532589e-05	0.000106919324772046	4.43790897547086e-05	8.80450480045899e-05	7.50015848549181e-05	6.8722371486136e-05	2.79818642049983e-05	4.05273248859743e-05	0.000103045014016018	5.15567290881929e-05	4.03778928271162e-05	6.25942325237449e-05	0.000170723119111386	4.1056323376548e-05	0.000135015679651099	0.000122807247455397	9.73868535261265e-05	2.79696991440619e-05	7.2870145264932e-06	2.82495912911909e-05	2.77463292718844e-05	0.000174349650507814	8.31408120453138e-05	0.000119182671299462	4.40172871645971e-06	4.53392038513706e-05	0.000127764111007938	1.23358969269483e-05	1.74261934338784e-05	0.000118349050705154	0	8.18940026395665e-05	1.82290973625979e-05	2.28495028110507e-05	1.99194116078127e-05	0.000225060557573022	0.000140830786372153	0.000129074830770569	1.76069584999676e-05	0.000119916355071891	5.70361950582294e-05	0.00016737096705183	1.17325772339116e-05	5.0607314465204e-05	1.26022500744678e-05	1.57659648486183e-05	0.000113170255122716	1.01976071435282e-05	0.000107595724021629	4.17723986256456e-05	3.4715283944115e-05	8.94189108147322e-05	4.61567524257886e-06	7.3431971837561e-05	3.03197674271707e-05	0.000118134645240221	8.56057918523813e-05	0.000135517387141381	3.25334561411056e-05	1.86664518976021e-05	7.43330977636371e-05	7.22960609837271e-06	1.12101111685843e-05	3.23386318303565e-05	0.000119515426839403	8.17940384971628e-05	0.000192915724781827	1.68655159692532e-05	2.22522755031354e-05	6.22544555504156e-05	8.33673555977267e-05	3.94138739618502e-05	0.000110082571231176	2.03313107944403e-05	6.31380571970952e-05	1.94457337759446e-05	9.25192597930535e-06	1.33518355355792e-05	6.11102453826349e-05	3.36800298425984e-05	2.37129406259584e-05	4.31244480190889e-05	0.000209872447237486	3.46394650898855e-05	0.000111960215067762	3.14392626272331e-05	1.93228106316251e-05	3.10997116371147e-05	8.97033865537146e-05	7.666752781378e-05	3.27040044651867e-05	0.00019512521221766	5.86501837344934e-05	3.08220811931695e-05	3.83757853158459e-05	0.000112814305653653	1.68972490636231e-05	0.000116366164977943	4.16324291924047e-05	0.000106499776610225	4.54574764913683e-05	4.66761014626423e-05	0.000192993002378279	0.00012898187255052	3.5605071453969e-05	5.16581703624494e-05	0.000190762352245365	0.000116140235084832	1.28548833209463e-05	2.77975986742237e-05	0.000255804401398851	1.89133585938312e-05	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	NA	g__Flavonifractor	NA
1193534	0.000260064561978967	0.000507085538495668	0.00017180879541109	0.000152425915543531	0.000227000538081731	0.000626023356276068	0.000861707513111353	0.000224274675311436	0	0	0	0.000540442261828863	0.000187123972177888	0	0.000288159393310128	0.000228074589365164	0	0.000135714641633195	0	0.000460623242095273	0.000186945608810082	0.00044008340028858	0.00012929209001958	0.000198427197667887	0.000280713891346429	0	0.000257484573050395	0	0.000250632745724367	0.000179126637023709	0	0	0.000115175716798706	0.000118721591619148	0.00011812398984673	0.000267413846678766	0.000200917967155479	0	0	0.000181457955964585	0.000648954330173375	0.000243564370961816	0.000390713837797615	0	0	0	0.000485831006149674	0.000531234346068471	0.000450307134466234	0	0.000196661270961889	0.000537384752787106	0.00416052707050743	0	0.000186283527084005	0.000310787642879524	0	0.000208884437931213	0	0.000403149880020664	0.0158229073530253	0.000246891409734266	0.000134911923149374	0.000171464556325939	0.000339805280972811	0	0.000280454611842027	0	0.000156016828950072	0.000324463546462128	0.000292077921828823	0.000120259497679798	0.00011578888683995	0.000592173021178919	0	0.000740257553271375	0.000116941379307232	0.000196530696309256	0.000145890779193423	0.00029567411360238	0.000537387970968593	0.000420000797653449	0.000260079929842379	0.000857220247316944	0.000421437967464359	0.000485223468390069	0.000245495290303514	0.000438223042663354	0.000151322472485087	0.000131167658371701	0.000296929027960864	0.000125663426611194	0.000187904084821166	0.000377296800467908	0.000236610906068911	0.00137930636623311	0.000227061443384928	0.00151276677017565	0.000139807816469731	0.000259032651105441	0	0.00113042349704702	0.000135194584408594	0.000213161093017936	0	0.000214696227910717	0.000280857245993306	0.000161784770006826	0.000110333370718304	0	0	0.000280605001913638	0.005006831309936	0.00032831237756059	0.000354334548261176	0.000236483243771101	0.000220785325962246	0.00014502053853377	0	0.000236102183545098	0.000300981306263275	0.000140817358781908	0.000192219499112651	0.000390437314895811	0.000147547186117074	0.000497454134584509	0.000823842112253529	0.00018183434247052	0	0.000216745975288925	0.000198863926083808	0.000234688558743977	0.000250208469449174	0.00103904484614353	0.000471015530975987	0.00370455742172527	0.000491342898299204	0.000315256780392581	0.000822704962791211	0.00013452034927309	0.000143774838523811	0	0.000284212414170779	0.00380246052004216	0.000303025638016741	0.0009839322188325	0	0.000472444964986185	0.000169547959304614	0.000405045580589781	0	0	0	0.000124082034661752	0.000358696250847203	0.000151700897054688	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	NA	g__Flavonifractor	s__uncultured Flavonifractor sp.
292800	0.000309540259135941	0.000287097626491245	0.000256	0.000378135430872812	0.000359108820870473	0.000559326264506436	0.000384047207154028	0.000364921505591489	0.000208712510880747	0.000221304459610309	0	0.00050807216083468	0.000316884444937865	0.000185302453887887	0.000289707502382857	0.000299560654688573	0	0.000183458044691735	0.0003303066128365	0.000429085518111216	0.00018092082141715	0.00134896497403437	0.000269751930256791	0.000333366359390712	0.000275297272589914	0.000150139406785128	0.000338210112673718	0	0.000517486175805895	0.000381427663991101	0.000373710558606307	0.00017892502548655	0.000182971456452793	0.000191323266694517	0.000293961764021559	0.000513375150005284	0.000379252542752057	0	0.000303500060081841	0.000391528027073715	0.000270620545044653	0.000507371606151491	0.000787327397451891	0.000113621932409366	0.000552507212897097	0.000442000009076944	0.000427787342295735	0.000701229336810382	0.000563404762422063	0.000130520574560571	0.000244250145648559	0.000351337818357287	0.00113281811729041	0.000115511869981162	0.000455219257489269	0.000396854712599673	0.000297098240484854	0.000730541252597941	0.000200004358996785	0.000853546580882074	0.00551752876668942	0.000307274591998549	0.000179246936763833	0.000293712046935671	0.000262761228309056	0	0.000576584179330813	0.000177193207852375	0.00012781315976683	0.000787164923223667	0.000859823696182698	0.000164333983685125	0.00013709513115559	0.00107276997949424	0	0.00100033964514567	0.000324168382344311	0.000182733592152856	0.000250480297356976	0.000560958603205823	0.00100970561160022	0.00112251594400473	0.000722029028772142	0.000665717462096075	0.000708842034402112	0.000743201274748152	0.000382730890675934	0.000596931424419738	0.000212519762619435	0.000216071255958113	0.000681498320831577	0.000257108173807695	0.000313950339135313	0.000749425151614337	0.000341153756065801	0.00129683643235853	0.000113902953566865	0.000743775575537987	0.000212491036718754	0.00039311301152557	0.000197863944550996	0.00100376686214181	0.000214600316249293	0.000339841283424135	0.000176988506329051	0.000262150131769185	0.000150402324845173	0.000256143950701634	0	0.000280955262411852	0.000589761674165098	0.000225227677825618	0.000547710992991504	0.00130927994153697	0.000557303786079552	0.000469141023304728	0.000508033650329793	0.000314993140315262	0.000116999906938693	0.000288115219242259	0.0001751991697351	0.000305596811738336	0.000319995466730888	0.000989858169001286	0.000405886500380988	0.000399128255581877	0.000897079691842936	0.000791041082725486	0.000216109252340099	0.000242174790649187	0.000224694766685113	0.000333800259568328	0.00107290984538869	0.00226361784253217	0.000422270990987399	0.00145985781688096	0.000400710651286673	0.000512445470677011	0.000888482855682084	0.000375286069946583	0.000212253163676389	0.000265504502222727	0.000426127646810332	0.00715410084749578	0.00030353394845674	0.000386478120110678	0.000724579224354622	0.0017952420101776	0.000353386389464903	0.000813695219576942	0.000272353478808141	0.000216700682536333	0.000233749000795166	0.000150671042089271	0.010444028443022	0.000369303027959756	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	NA	g__Flavonifractor	s__Flavonifractor plautii
1392389	0.000131935192418598	0	4.84588910133843e-05	0.000144035042668333	5.0741296747681e-05	0	4.20303708912765e-05	1.27860754800048e-05	0.000108807470127404	0.000116231333828944	0	0.000113401834075015	4.59559853291221e-05	0	5.29171828496255e-05	5.78696719284743e-05	0	0	0	0.000128553183505327	0	2.75347139973191e-05	0	1.54928142323275e-05	2.50874973985976e-05	0	5.66872678243785e-05	0	1.71475806061419e-05	8.4909445121525e-05	0	0	0.000111066884092397	0	7.55516475885361e-05	9.86724126050316e-05	4.4636656555386e-05	0	0	8.57972043732463e-05	0	1.82000063700022e-05	2.6453591550837e-05	0	2.08062725945214e-05	1.78591815909207e-05	5.39196707699372e-05	7.97373360307096e-06	3.42269137234745e-05	0	0.000116755313672264	9.34022272605725e-05	8.8150202528814e-05	0	3.76122837293686e-05	0.000105445807405553	0	4.31942611415756e-05	0	2.31061094622622e-05	0	0.000102076331922955	4.16789989739611e-05	9.62578666218356e-05	6.73590132009269e-05	0	2.21355792579243e-05	0	0.000113032046052299	4.21062537485667e-05	5.12548268513915e-05	0	0	1.41163325539882e-05	0	1.69900271130789e-05	5.73098744913749e-05	0.000109939820902351	5.22443301916303e-05	0.000122283977735771	2.83520725039649e-05	2.26243523597852e-05	0.000139202769854846	0.000118535500074094	0.000122756341861013	1.29816816549896e-05	3.80419928493497e-05	1.12104810524186e-05	3.799769340635e-05	0.000130392283051278	8.60208252321657e-05	3.21184476961518e-05	3.76779250184044e-05	1.45141385055209e-05	6.74896879726759e-05	3.04181632097036e-05	3.08952455753262e-05	1.97635933483923e-05	4.74167473930474e-05	1.94681653265385e-05	0.00017089334656033	0.000183990914080413	9.07321943490833e-05	3.16700476015497e-05	0	5.94135182020523e-05	0	3.41708489312265e-05	0.000120519133378956	0	0	3.85118081187672e-05	2.68968314492727e-05	5.67357868624316e-05	6.5482961994639e-05	0	1.37474009143159e-05	0.000112177651865828	0	0.000108113117210064	0	0	0.000189997308371465	0	6.1917122745558e-05	2.08942492880592e-05	1.85513692792551e-05	0	0	4.52170571315205e-05	3.18692189236872e-05	1.81332184465605e-05	0.000136108097916808	0.000125138846346284	2.77984037954087e-05	0	7.12461963486128e-05	0.00014158184277098	4.0365165491082e-05	0	0.000117687857513305	4.35853255528537e-05	9.16677340016251e-06	0.000137453979974579	0	4.48090574041366e-05	0	9.0385024325175e-06	0	0	0	0.000114723890754529	0	0	4.29405663023952e-05	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	NA	g__Intestinimonas	NA
1297617	0	0	0.000159694072657744	0	0.000249959036525291	0	0.000166041192480588	0.000123368349901668	0	0	0	0	0.000158157034616713	0	0.000211809468586932	0.000133688226059363	0	0	0	0	0	0.000127997084781823	0	0.000312781501319787	0.000197231442616626	0	0.000152720761628125	0	0.000427391860404976	0.000303926425490917	0	0	0	0	0	0.000153278886592569	0.000160946424349349	0	0	0.000142160331333773	0	0.000328435829238255	0.000183462318381345	0	0.000393171435028085	0.000114758503490173	0.000153203265463897	0.000136012691512069	0.000111014250598748	0	0	0.000279070401644728	0.000778592418649279	0	0.000323694790540669	0.000292500665063721	0	0.000220167998357747	0	0.000155914508774459	0	0.000696105689912493	0.000154389363846356	0.000146018998540689	0.000141000214161526	0	0.000339871166692244	0	0	0.000432631045684857	0.000227876189650105	0	0	0.000373512455809819	0	0.000159488699637714	0.000132805853191191	0	0.000167020484164749	0	0.000350729080516261	0.000494980221820173	0	0.000223117097012549	0	0.000450848505232214	0.000159900806392477	0.000360817340158559	0.000190943182946482	0	0.00030035842963125	0.000109604202763118	0.000109246560942539	0.000151088641808691	0.000242389434908402	0.000259996627779492	0.000160543607429376	0.00013706733490329	0.00014452422473618	0.000265623041702363	0	0.000553223671968698	0.000219781570375469	0.000247278053789583	0	0.000173818189173642	0	0.000175251565698221	0	0	0	0.000114871427664599	0.000484350931278526	0.000491161513230572	0.000191605196049747	0	0.000502555362747396	0	0	0	0	0	0	0	0.00016348755176008	0.000207713419393059	0.000335806669996951	0	0	0.000134541550360659	0.000256966544163626	0.000109792911690133	0	0.000491762237645355	0.000185634158678584	0	0.000115922678589317	0	0.0004969600024848	0	0	0.000144896254032578	0.000139878171883961	0	0	0.00021657711078666	0	0.000357265129933969	0	0	0	0	0	0	0.000369822179161099	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	NA	g__Intestinimonas	s__Intestinimonas butyriciproducens
1673721	0	0	0	0	0	0	0	0.000132353159698428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015592574076783	0	0	0	0	0	0	0.000153214339339304	0.00036368930542194	0	0	0	0	0.000115389527114598	0	0	0	0	0.000584689054561319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209387752119217	0	0	0	0	0	0	0.000122911905672099	0	0	0	0	0	0	0.000127073059386623	0.000244952122664598	0	0	0	0.000116702668755569	0	0.000114720589436417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150590027668296	0	0	0	0	0	0	0	0	0.000235763205564372	0.0006140245055999	0	0	0.000152978596640507	0	0	0	0	0	0	0	0	0.000238974636358569	0.000152927809362903	0	0	0	0	0	0.000702282742791348	0	0.000303057108044064	0	0	0	0.000122892355986363	0	0	0	0.00011369345342146	0	0	0	0	0.00013191327874485	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	NA	g__Intestinimonas	s__Intestinimonas massiliensis
1017280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	NA	g__Pseudoflavonifractor	NA
106588	0	0	0	0	0.000167429049624988	0	0.000113099907125617	0	0	0	0	0.000107172719245542	0.000116723313801361	0	0	0	0	0.000115557281288187	0	0.000113215501333393	0	0.000155138445722038	0	0	0	0	5.5491333904033e-05	0	0	0.000139806155725822	0	0	0	0	0	8.93391632245086e-05	4.59089603051833e-05	0	0	0.000123607468709266	0	3.72357273182188e-05	0.000259207134476547	0	0	0	0.000138430752924188	0.000136221427993825	0.000191373091514731	0	0	0.000134156808173945	0.000272304235461513	0	0	0.00014584092258076	0	0.000134967219277389	0	0.000141154188103044	0.000147958661737023	0.000161021819371422	0	0	0.00011984145677652	0	0.000105805950615629	0	0	0	5.50909469483771e-05	0	0	0.000237767520543185	0	0	0.000116124509378247	0	0	0.000144612693512178	0.000102160418629041	0.000189116381263846	0	9.16451659064575e-05	0.000159344725211399	9.01432078185754e-05	0	9.41680408403163e-05	0	0	6.84927722501962e-05	0.000118356479760319	0	0.000190029013408869	0.000135111708666867	0.000207027067707422	0	0	0.000111593588447225	0.000197711717907648	0.000111303441265317	5.21220719774541e-05	3.71122388572611e-05	6.22914181302004e-05	0	0.000137670158681778	0	0	0	0	0	0.000152586439753323	7.98586335813457e-05	0.000178533772993727	0.000212004582503269	0	0.000162177985222268	0	0	0.00010992002167597	0	0	0.000167219853274301	0	0	0.000173566551630732	0.000148733586743245	0.000114474749406548	0	0	0	0	8.42080917870324e-05	0.000116999734388802	0.000182675224941257	0	0.000153710716431676	0	0.000138614876726132	0	0	0	0.000201329504677643	0.000112993665427921	0	0	0	0.000220710458048096	0	0	0	0	0	0	0.000147763361987043	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	NA	g__Pseudoflavonifractor	s__Pseudoflavonifractor capillosus
245012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140484461422837	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	NA	NA	s__butyrate-producing bacterium SM4/1
245014	0	0	0	0	0	0	0	0	0	0.000138082824588785	0.000157486564821155	0	0	0	0.000131730008370344	0	0	0	0	0.000195447652737136	0.000186059610664063	0	0	0	0	0	0	0	0	0	0	0	0.000138929905882051	0	0	0	0	0.000227329054910333	0.000131822162954968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155475585245616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336957015751032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141110792042216	0	0.000216378388589604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199946413189786	0.000110923866705872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000595812451456353	0	0	0	0	0.000162245856976799	0.000128324072293569	0	0.000130122900554885	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	NA	NA	s__butyrate-producing bacterium SS3/4
